id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
540,Timothée,Pembélé,Pembele,a,,,3.9,710,212.0,0.4,281,105.0,0.0,424.0,158.0,0,0,0.0,-1,1.0,52,249,0.0,0.0,0.0,0.0,0.0,494.0,180.0,,,489.0,182.0,473.0,181.0,440.0,169.0,488.0,182.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,Reinildo,Mandava,Reinildo,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,3.9,703,207.0,3.5,95,34.0,3.2,103.0,37.0,7,0,0.0,-1,1.0,245,15582,0.8,8.7,0.0,3.2,2.8,185.0,69.0,0.0,100.0,170.0,73.0,299.0,94.0,302.0,98.0,259.0,86.0,,,,,,,,0.01,0.01,0.02,1.23,0.0,0.26,1.06,1.06,7.93,16,7.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,28.0,3301.0,24099.0,0.0,0.0,0.009999999999999995,0.009999999999999981,0.25,18.400000000000006,2.5,0.0,2.1000000000000014,2.0,6.0,7.0,8.0
542,Jenson,Seelt,Seelt,u,has joined Wolfsburg on loan for the rest of the season.,,4.0,663,183.0,0.1,465,173.0,0.0,486.0,190.0,0,0,0.0,0,0.0,0,52,0.0,0.5,0.0,0.0,1.0,397.0,143.0,0.0,0.0,367.0,137.0,399.0,144.0,504.0,201.0,406.0,143.0,,,,,,,,0.0,0.01,0.01,0.9,0.0,0.0,1.35,0.68,8.12,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,Simon,Adingra,Adingra,a,,,4.9,333,206.0,0.4,268,95.0,0.4,341.0,158.0,0,0,0.0,-6,6.0,137,329,0.1,3.3,0.4,0.4,1.8,306.0,139.0,,,377.0,171.0,195.0,128.0,354.0,180.0,342.0,165.0,,,,,,,,0.04,0.07,0.11,1.25,0.0,0.57,1.42,1.14,5.13,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,1161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,Habib,Diarra,Diarra,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,5.3,205,126.0,0.0,606,235.0,0.0,717.0,312.0,0,0,0.0,-2,2.0,1,14,0.0,2.3,0.0,0.0,3.0,169.0,76.0,0.0,0.0,412.0,187.0,306.0,172.0,255.0,140.0,370.0,177.0,,,1.0,,,,,0.13,0.02,0.15,1.01,0.0,0.52,0.52,1.04,3.91,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,Patrick,Roberts,Roberts,u,has joined Birmingham City on loan for the rest of the season.,,5.4,156,98.0,0.0,688,292.0,0.0,718.0,313.0,0,0,0.0,-1,1.0,0,0,0.0,0.2,0.0,0.0,1.0,439.0,208.0,0.0,0.0,443.0,204.0,383.0,192.0,379.0,191.0,429.0,198.0,,,,,,,,0.1,0.07,0.17,2.2,0.0,0.0,3.33,0.0,3.33,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,Milan,Aleksić,Aleksić,u,has joined Cracovia on loan for the rest of the season.,,4.9,336,209.0,0.0,675,284.0,0.0,691.0,294.0,0,0,0.0,-1,1.0,0,2,0.0,0.0,0.0,0.0,0.0,716.0,308.0,0.0,0.0,718.0,308.0,714.0,308.0,707.0,306.0,718.0,308.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,Enzo,Le Fée,E.Le Fée,a,,,4.9,328,203.0,0.6,234,79.0,4.8,37.0,17.0,2,0,0.0,-1,1.0,3675,1206,1.0,11.8,4.8,4.8,3.9,85.0,37.0,100.0,100.0,113.0,41.0,41.0,34.0,166.0,99.0,76.0,48.0,3.0,2.0,2.0,,,,,0.16,0.07,0.23,1.32,0.0,0.32,1.12,1.04,9.28,16,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,7755.0,3198.0,0.0,0.08000000000000007,0.010000000000000009,0.08999999999999986,0.25,2.8000000000000114,4.799999999999983,2.0,1.0,1.0,0.0,4.0,5.0
548,Romaine,Mundle,Mundle,a,,,4.9,323,199.0,0.0,722,314.0,0.4,340.0,157.0,1,0,0.0,-1,1.0,31,13,0.1,0.4,0.4,0.4,0.7,455.0,214.0,100.0,100.0,438.0,201.0,389.0,195.0,378.0,190.0,433.0,200.0,,3.0,,,,,,0.07,0.39,0.46,1.32,0.0,0.0,0.0,0.0,12.35,16,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,46.0,24.0,0.0,0.0,0.0,0.0,0.020000000000000018,1.2000000000000002,0.0,0.0,0.10000000000000009,0.0,0.0,1.0,1.0
549,Dan,Neil,Neil,a,,,4.8,349,218.0,0.0,624,251.0,0.0,663.0,276.0,0,0,0.0,-2,2.0,25,25,0.0,0.4,0.0,0.0,1.0,424.0,196.0,,,441.0,203.0,693.0,295.0,682.0,292.0,450.0,206.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,90.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
