id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
727,n,0.0,0.0,5.3,192,118.0,0,0.0,-2,2.0,0.2,359,120.0,35,0,3.9,83.0,36.0,1,143,4.7,33.0,15.0,0.9,6.6,0.0,88779,92,64771,3919,0.0,0.0,1.02,2.16,3.18,6.03,0.23,0.49,0.72,1.38,170.6,193.0,78.0,140.8,121.0,88.0,124.0,119.0,69.0,43.6,159.0,81.0,,,,17,,Samuel,Chukwueze,Chukwueze,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,393,2,4,0,10,0,0,0,0,0,0,3,33,,,,0.0,0.0,2.29,0.69,7.56,2,7,24
731,a,100.0,100.0,5.8,114,74.0,0,0.0,-2,2.0,0.1,551,200.0,16,0,1.3,388.0,177.0,0,65,1.0,296.0,136.0,0.2,2.8,0.0,27069,207,22976,193,1.0,1.0,0.43,0.73,1.16,5.24,0.09,0.16,0.25,1.13,85.0,294.0,131.0,117.7,152.0,106.0,100.0,160.0,93.0,30.1,239.0,122.0,4.0,,,17,,Kevin,Santos Lopes de Macedo,Kevin,,,416,0,0,2,7,0,0,0,1,0,0,3,37,,,,0.0,0.43,1.51,0.65,8.0,8,10,19
737,a,,,4.5,484,66.0,0,0.0,0,0.0,0.1,493,71.0,2,0,1.0,427.0,48.0,0,5,0.2,387.0,44.0,0.0,0.4,0.0,14273,230,9815,238,0.2,0.2,0.0,0.01,0.01,0.02,0.0,0.05,0.05,0.1,1.2,450.0,53.0,10.5,371.0,46.0,6.0,375.0,51.0,1.8,429.0,50.0,,,,17,,Jonah,Kusi-Asare,Kusi-Asare,,,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
339,a,,,4.2,613,37.0,0,0.0,-3,3.0,0.4,287,37.0,0,0,0.0,586.0,81.0,0,0,0.0,531.0,76.0,0.0,0.0,0.0,10387,109,57040,289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,81.0,0.0,568.0,71.0,0.0,538.0,57.0,0.0,580.0,81.0,,,,17,,Illan,Meslier,Meslier,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
340,a,,,3.9,698,69.0,0,0.0,-1,1.0,0.2,396,61.0,0,0,0.0,488.0,36.0,0,0,0.0,431.0,31.0,0.0,0.0,0.0,6234,92,11829,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,36.0,0.0,467.0,23.0,0.0,433.0,8.0,0.0,482.0,36.0,,,,17,,Alex,Cairns,Cairns,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
341,a,,,3.9,694,65.0,0,0.0,-1,1.0,2.1,128,17.0,10,0,2.0,282.0,25.0,0,55,0.0,427.0,27.0,0.0,2.6,0.0,122001,2175,209389,1830,0.0,0.0,0.0,0.01,0.01,4.43,0.0,0.0,0.0,0.89,105.0,260.0,23.0,0.0,463.0,19.0,0.0,429.0,4.0,10.5,352.0,23.0,,,,17,,Karl,Darlow,Darlow,,,450,0,0,0,8,0,0,0,0,0,13,5,59,,,,2.6,0.0,1.6,1.0,0.0,0,6,53
342,a,100.0,100.0,4.4,501,108.0,0,0.0,-1,1.0,0.2,381,141.0,42,6,2.5,225.0,84.0,0,102,2.3,161.0,61.0,0.5,9.5,0.0,22688,511,27445,196,2.3,2.3,0.72,0.91,1.63,21.9,0.04,0.06,0.1,1.33,199.6,165.0,69.0,137.4,128.0,30.0,101.0,158.0,31.0,43.9,157.0,54.0,,,,17,,Jayden,Bogle,Bogle,,,1483,0,2,3,29,0,0,0,4,0,0,17,136,,,,0.0,0.18,1.76,1.03,5.58,34,58,75
343,a,100.0,100.0,4.3,555,130.0,0,0.0,-2,2.0,0.2,337,122.0,38,4,2.5,223.0,83.0,2,139,2.2,177.0,66.0,0.5,8.8,0.0,34743,530,52870,199,2.2,2.2,1.68,0.14,1.82,19.0,0.12,0.01,0.13,1.35,291.2,86.0,37.0,68.2,229.0,63.0,150.0,98.0,14.0,50.9,117.0,40.0,,,3.0,17,,Pascal,Struijk,Struijk,,,1268,0,0,2,25,0,0,0,3,0,0,14,143,,,,0.0,0.14,1.77,0.99,8.8,16,108,54
344,a,100.0,100.0,3.9,711,210.0,0,0.0,-1,1.0,0.4,274,103.0,27,5,3.4,118.0,42.0,2,94,3.5,91.0,34.0,0.9,6.9,0.0,48234,4457,25953,504,3.5,3.5,0.21,0.32,0.53,10.22,0.03,0.05,0.08,1.48,180.0,183.0,77.0,23.4,336.0,115.0,57.0,238.0,68.0,26.1,261.0,86.0,,,,17,,Jaka,Bijol,Bijol,,,622,1,1,0,12,0,0,0,0,0,0,7,72,,,,0.0,0.0,1.74,1.01,8.83,12,49,24
345,a,100.0,100.0,3.8,752,238.0,0,0.0,-2,2.0,0.1,446,164.0,2,0,1.0,404.0,145.0,0,6,0.3,352.0,127.0,0.1,0.5,0.0,11291,167,9244,180,0.3,0.3,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.35,0.2,455.0,162.0,0.1,435.0,161.0,0.0,414.0,156.0,0.0,465.0,168.0,,,,17,,Sebastiaan,Bornauw,Bornauw,,,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
346,a,,,3.8,745,231.0,0,0.0,-2,2.0,0.2,361,135.0,1,0,1.0,403.0,144.0,0,-2,0.0,408.0,145.0,0.0,0.3,0.0,20582,138,28072,211,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,10.16,0.0,462.0,165.0,0.0,445.0,164.0,0.0,409.0,151.0,0.0,460.0,163.0,,,,17,,Sam,Byram,Byram,,,7,0,0,0,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,12.86,0.0,0.0,0,0,0
347,a,100.0,100.0,3.8,749,235.0,0,0.0,-2,2.0,3.8,94,34.0,37,2,2.2,252.0,93.0,6,151,1.7,216.0,73.0,0.4,9.7,0.0,679764,12167,567272,3261,1.7,1.7,0.88,1.57,2.45,20.15,0.06,0.1,0.16,1.31,280.6,97.0,44.0,266.8,40.0,5.0,89.0,177.0,36.0,63.6,76.0,16.0,,,,17,,Gabriel,Gudmundsson,Gudmundsson,,,1380,0,0,2,27,1,0,0,2,0,0,16,143,,,,0.0,0.13,1.76,1.04,7.04,39,69,62
348,a,100.0,100.0,4.0,635,164.0,-1,1.0,0,0.0,5.3,75,25.0,56,2,3.3,127.0,47.0,5,198,1.7,218.0,75.0,0.4,14.0,0.0,918131,5736,537455,5505,1.7,1.7,0.93,0.15,1.08,24.43,0.05,0.01,0.06,1.44,415.8,16.0,7.0,58.4,251.0,75.0,154.0,92.0,10.0,62.9,77.0,17.0,,,,17,,Joe,Rodon,Rodon,,,1530,2,0,2,31,0,0,0,1,0,0,17,175,,,,0.0,0.12,1.82,1.0,8.65,18,129,50
349,u,0.0,0.0,4.0,657,174.0,0,0.0,0,0.0,0.1,521,190.0,0,0,0.0,553.0,206.0,0,0,0.0,497.0,191.0,0.0,0.0,0.0,788,0,15294,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,208.0,0.0,534.0,208.0,0.0,502.0,199.0,0.0,547.0,208.0,,,,17,,Isaac,Schmidt,Schmidt,has joined Werder Bremen on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
350,a,,,5.4,167,104.0,0,0.0,-1,1.0,0.1,440,146.0,55,6,3.4,124.0,55.0,3,202,2.3,169.0,74.0,0.4,10.2,0.0,34222,704,31253,255,2.3,2.3,2.07,1.47,3.54,12.57,0.21,0.15,0.36,1.25,190.4,174.0,70.0,177.5,89.0,64.0,225.0,59.0,36.0,59.3,87.0,53.0,,,,17,,Brenden,Aaronson,Aaronson,,,907,1,5,3,14,0,0,0,1,0,0,10,89,,,,0.0,0.3,1.39,0.99,8.83,26,15,48
351,a,100.0,100.0,5.2,220,136.0,0,0.0,-3,3.0,0.1,484,165.0,16,1,1.8,313.0,142.0,0,75,1.7,225.0,103.0,0.3,3.1,0.0,7305,139,37493,115,1.7,1.7,0.22,0.51,0.73,7.68,0.07,0.15,0.22,2.3,52.4,338.0,153.0,72.8,223.0,141.0,27.0,299.0,160.0,15.3,323.0,155.0,,,,17,,Wilfried,Gnonto,Gnonto,,,301,0,2,1,9,0,0,0,2,0,0,4,29,,,,0.0,0.3,2.69,1.2,8.67,13,5,11
352,a,100.0,100.0,5.1,231,142.0,0,0.0,-4,4.0,0.1,552,201.0,12,0,1.1,400.0,183.0,0,51,0.2,397.0,189.0,0.0,2.4,0.0,4870,129,16153,79,0.2,0.2,0.28,0.23,0.51,3.82,0.1,0.08,0.18,1.31,30.0,384.0,173.0,49.4,271.0,156.0,35.0,286.0,152.0,11.5,349.0,168.0,4.0,,,17,,Jack,Harrison,Harrison,,,262,0,0,0,5,0,0,0,0,0,0,1,24,,,,0.0,0.0,1.72,0.34,8.24,5,6,13
353,i,0.0,0.0,5.3,189,116.0,0,0.0,-2,2.0,0.1,457,151.0,13,0,1.3,387.0,176.0,0,50,0.3,366.0,171.0,0.1,2.5,0.0,7153,5,51054,149,0.0,0.0,0.71,0.56,1.27,8.79,0.18,0.14,0.32,2.27,36.0,373.0,165.0,95.0,183.0,123.0,87.0,181.0,106.0,21.9,285.0,139.0,,,,17,,Daniel,James,James,Hamstring injury - Expected back 07 Feb,,348,0,0,1,12,0,0,0,0,0,0,4,18,,,,0.0,0.26,3.1,1.03,4.66,4,2,12
354,a,100.0,100.0,4.9,296,183.0,0,0.0,-1,1.0,0.1,474,161.0,50,12,3.3,135.0,59.0,3,245,4.3,44.0,18.0,0.9,10.2,0.0,13553,2359,14239,156,4.3,4.3,0.75,0.58,1.33,19.63,0.05,0.04,0.09,1.34,245.8,126.0,46.0,132.1,135.0,94.0,45.0,262.0,141.0,42.4,165.0,86.0,,,,17,,Ethan,Ampadu,Ampadu,,,1319,1,0,2,25,0,0,0,4,0,0,15,174,,,,0.0,0.14,1.71,1.02,11.87,35,58,81
355,u,0.0,0.0,4.9,313,192.0,0,0.0,-1,1.0,0.0,615,242.0,0,0,0.0,716.0,305.0,0,0,0.0,694.0,293.0,0.0,0.0,0.0,1234,0,9949,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,305.0,0.0,713.0,305.0,0.0,706.0,303.0,0.0,717.0,305.0,,,,17,,Sam,Greenwood,Greenwood,has joined Pogon Szczecin permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
356,a,,,4.7,379,235.0,0,0.0,-3,3.0,0.0,596,227.0,16,4,1.8,309.0,139.0,0,85,1.5,238.0,110.0,0.3,3.4,0.0,2535,219,4714,67,1.5,1.5,0.0,0.22,0.22,9.62,0.0,0.05,0.05,2.21,43.2,354.0,160.0,41.8,289.0,164.0,2.0,399.0,200.0,8.7,367.0,173.0,,,,17,,Ilia,Gruev,Gruev,,,391,0,1,1,12,0,0,0,1,0,0,4,38,,,,0.0,0.23,2.76,0.92,8.75,10,8,20
357,u,0.0,0.0,4.9,317,194.0,0,0.0,-1,1.0,0.0,680,288.0,0,0,0.0,718.0,307.0,0,0,0.0,697.0,295.0,0.0,0.0,0.0,203,0,4241,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,307.0,0.0,715.0,307.0,0.0,708.0,305.0,0.0,719.0,307.0,,,,17,,Largie,Ramazani,Ramazani,has joined Valencia on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
358,a,100.0,100.0,4.8,351,219.0,0,0.0,-2,2.0,0.3,300,102.0,37,1,2.6,215.0,94.0,2,138,4.0,59.0,27.0,0.8,7.7,0.0,40025,1820,31252,1448,4.0,4.0,0.63,0.52,1.15,12.25,0.09,0.07,0.16,1.74,123.2,237.0,103.0,99.4,174.0,118.0,70.0,205.0,117.0,29.2,246.0,125.0,,,,17,,Tanaka,Ao,Tanaka,,,633,2,0,2,14,0,0,0,1,0,0,7,65,,,,0.0,0.28,1.99,1.0,9.24,12,19,34
359,u,0.0,0.0,4.5,445,268.0,0,0.0,0,0.0,0.0,742,325.0,0,0,0.0,670.0,272.0,0,0,0.0,632.0,250.0,0.0,0.0,0.0,0,0,946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.0,268.0,0.0,660.0,267.0,0.0,646.0,264.0,0.0,668.0,269.0,,,,17,,Charlie,Crew,Crew,Has joined Doncaster Rovers on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
360,u,0.0,0.0,4.5,428,256.0,0,0.0,0,0.0,0.0,711,307.0,0,0,0.0,658.0,261.0,0,0,0.0,620.0,239.0,0.0,0.0,0.0,0,0,2831,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,257.0,0.0,648.0,256.0,0.0,634.0,253.0,0.0,656.0,258.0,,,,17,,Joe,Gelhardt,Gelhardt,Has joined Hull City on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
361,u,0.0,0.0,4.5,429,257.0,0,0.0,0,0.0,0.0,638,260.0,0,0,0.0,659.0,262.0,0,0,0.0,621.0,240.0,0.0,0.0,0.0,1165,0,8167,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,258.0,0.0,649.0,257.0,0.0,635.0,254.0,0.0,657.0,259.0,,,,17,,Darko,Gyabi,Gyabi,has joined Hull City permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
362,a,100.0,100.0,5.0,254,50.0,0,0.0,-5,5.0,0.4,283,44.0,10,1,1.1,398.0,45.0,0,21,0.7,327.0,40.0,0.1,2.0,0.0,32884,359,210118,531,0.7,0.7,0.53,0.07,0.6,4.77,0.24,0.03,0.27,2.17,6.0,427.0,46.0,20.1,344.0,41.0,81.0,190.0,39.0,10.3,354.0,43.0,,,2.0,17,,Joël,Piroe,Piroe,,,198,0,0,1,6,0,0,0,0,0,0,2,9,,,,0.0,0.45,2.73,0.91,4.09,0,1,8
363,u,0.0,0.0,4.9,285,54.0,0,0.0,-1,1.0,0.4,288,46.0,0,0,0.0,710.0,76.0,0,0,0.0,687.0,68.0,0.0,0.0,0.0,16144,0,200277,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,76.0,0.0,707.0,75.0,0.0,697.0,75.0,0.0,711.0,76.0,,,,17,,Patrick,Bamford,Bamford,has departed the club as a free agent.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
364,u,0.0,0.0,5.0,277,53.0,0,0.0,0,0.0,0.0,702,82.0,0,0,0.0,737.0,79.0,0,0,0.0,718.0,73.0,0.0,0.0,0.0,0,0,2388,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,79.0,0.0,736.0,79.0,0.0,729.0,79.0,0.0,738.0,79.0,,,,17,,Mateo,Joseph Fernández-Regatillo,Mateo Joseph,Has joined RCD Mallorca on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
365,i,0.0,0.0,5.0,242,48.0,0,0.0,0,0.0,0.6,242,38.0,37,0,2.6,216.0,23.0,4,132,2.3,163.0,18.0,0.5,7.4,0.0,170654,178,179704,2939,0.0,0.0,4.41,0.3,4.71,9.45,0.81,0.06,0.87,1.74,156.2,212.0,16.0,29.7,317.0,36.0,217.0,63.0,22.0,40.3,178.0,22.0,,,1.0,17,,Lukas,Nmecha,Nmecha,Hamstring injury - Expected back 28 Dec,,489,4,0,1,12,0,0,1,0,0,0,5,25,,,,0.0,0.18,2.21,0.92,4.6,4,10,11
493,i,0.0,0.0,4.8,342,214.0,0,0.0,-2,2.0,0.3,317,108.0,40,0,3.3,133.0,58.0,4,221,0.3,360.0,166.0,0.1,8.3,0.0,174564,14,170476,1090,0.0,0.0,0.74,1.27,2.01,11.28,0.08,0.13,0.21,1.16,228.2,139.0,55.0,327.0,28.0,27.0,54.0,249.0,134.0,60.9,84.0,50.0,1.0,2.0,,17,,Sean,Longstaff,Longstaff,Calf injury - Expected back 28 Dec,,877,1,2,1,15,0,0,0,1,0,0,10,94,,,,0.0,0.1,1.54,1.03,9.65,35,23,36
660,a,100.0,100.0,4.8,358,223.0,0,0.0,-2,2.0,2.1,129,43.0,72,8,4.8,28.0,12.0,6,276,5.3,16.0,9.0,1.1,15.0,0.0,664897,31602,465291,2270,5.3,5.3,1.67,1.79,3.46,17.48,0.13,0.14,0.27,1.33,306.8,79.0,24.0,428.5,10.0,10.0,172.0,81.0,50.0,90.8,25.0,20.0,3.0,1.0,,17,,Anton,Stach,Stach,,,1180,3,5,2,24,0,0,0,2,0,0,14,118,,,,0.0,0.15,1.83,1.07,9.0,21,41,56
665,a,100.0,100.0,4.5,407,24.0,0,0.0,0,0.0,0.2,338,50.0,28,1,2.3,247.0,22.0,0,100,1.8,199.0,16.0,0.4,6.2,0.0,26542,355,44446,264,1.8,1.8,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.67,238.0,129.0,18.0,0.0,633.0,79.0,0.0,617.0,69.0,23.8,273.0,18.0,,,,17,,Lucas Estella,Perri,Perri,,,1080,0,0,2,23,0,0,0,2,0,28,12,39,,,,2.33,0.17,1.92,1.0,0.0,0,11,76
691,a,100.0,100.0,5.8,108,29.0,1,-1.0,3,-3.0,6.8,63,12.0,70,13,4.7,38.0,5.0,13,231,7.5,5.0,2.0,1.3,12.1,0.0,1114401,181554,295654,6127,7.5,7.5,6.33,0.62,6.94,12.44,0.55,0.05,0.6,1.09,274.2,102.0,9.0,155.5,108.0,4.0,480.0,5.0,4.0,90.3,26.0,6.0,,,,17,,Dominic,Calvert-Lewin,Calvert-Lewin,,,1029,7,1,3,16,0,0,0,0,0,0,11,36,,,,0.0,0.26,1.4,0.96,3.15,6,10,20
698,a,100.0,100.0,5.5,143,91.0,0,0.0,0,0.0,0.1,444,148.0,43,3,3.1,164.0,71.0,3,148,2.3,170.0,75.0,0.4,7.8,0.0,51625,545,41967,403,2.3,2.3,2.39,0.68,3.07,12.92,0.25,0.07,0.32,1.36,154.6,216.0,92.0,128.3,137.0,96.0,216.0,64.0,38.0,49.9,126.0,68.0,,,,17,,Noah,Okafor,Okafor,,,855,2,2,2,17,0,0,0,2,0,0,11,59,,,,0.0,0.21,1.79,1.16,6.21,16,13,30
706,a,,,3.9,707,206.0,0,0.0,-1,1.0,0.2,345,126.0,8,1,0.9,456.0,154.0,0,22,0.7,316.0,110.0,0.2,2.1,0.0,34719,236,21804,215,0.7,0.7,0.0,0.0,0.0,5.11,0.0,0.0,0.0,2.89,37.0,370.0,138.0,1.9,413.0,150.0,4.0,383.0,139.0,4.3,404.0,144.0,,,,17,,James,Justin,Justin,,,159,0,0,0,4,0,0,0,1,0,0,1,25,,,,0.0,0.0,2.26,0.57,10.19,1,17,11
741,a,100.0,100.0,4.5,474,65.0,0,0.0,0,0.0,0.1,436,63.0,0,0,0.0,695.0,74.0,0,0,0.0,658.0,66.0,0.0,0.0,0.0,23233,585,14260,453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,74.0,0.0,687.0,73.0,0.0,672.0,73.0,0.0,694.0,74.0,,,,17,,Harry,Gray,Gray,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
366,a,100.0,100.0,5.4,155,4.0,0,0.0,-1,1.0,5.8,70,11.0,42,3,3.5,116.0,13.0,3,177,3.7,84.0,7.0,0.7,7.8,0.0,385754,14151,1120441,2320,4.2,4.2,0.0,0.02,0.02,13.63,0.0,0.0,0.0,1.14,215.6,150.0,19.0,0.1,442.0,15.0,0.0,740.0,85.0,21.5,288.0,20.0,,,,17,,Alisson,Becker,A.Becker,,,1080,0,0,4,15,0,0,0,0,0,24,12,63,,,,2.0,0.33,1.25,1.0,0.0,0,21,105
367,a,,,4.3,561,29.0,0,0.0,-2,2.0,0.7,224,30.0,19,0,3.8,85.0,9.0,0,70,0.0,543.0,78.0,0.0,4.4,0.0,146900,286,144347,1628,0.5,0.5,0.0,0.0,0.0,7.1,0.0,0.0,0.0,1.42,140.0,228.0,21.0,0.0,574.0,73.0,0.0,550.0,60.0,13.9,333.0,21.0,,,,17,,Giorgi,Mamardashvili,Mamardashvili,,,450,0,0,1,10,0,1,0,0,0,17,5,45,,,,3.4,0.2,2.0,1.0,0.0,0,7,43
368,a,,,3.9,738,88.0,0,0.0,-1,1.0,0.3,296,39.0,0,0,0.0,520.0,55.0,0,0,0.0,464.0,50.0,0.0,0.0,0.0,48519,38,24423,277,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,55.0,0.0,499.0,42.0,0.0,466.0,27.0,0.0,514.0,55.0,,,,17,,Ármin,Pécsi,Pécsi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
369,a,,,3.9,702,72.0,0,0.0,-1,1.0,0.2,368,53.0,0,0,0.0,491.0,39.0,0,0,0.0,435.0,34.0,0.0,0.0,0.0,20827,100,12813,176,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,39.0,0.0,470.0,26.0,0.0,436.0,11.0,0.0,485.0,39.0,,,,17,,Freddie,Woodman,Woodman,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
370,a,100.0,100.0,5.7,119,10.0,0,0.0,-3,3.0,4.5,83,27.0,11,4,2.2,269.0,101.0,0,37,0.7,332.0,116.0,0.1,1.9,0.0,192776,7369,2969105,1000,1.2,1.2,0.09,0.37,0.46,2.41,0.07,0.29,0.36,1.92,20.6,400.0,151.0,19.6,346.0,121.0,37.0,281.0,87.0,7.8,380.0,131.0,,,,17,,Jeremie,Frimpong,Frimpong,,,113,0,2,0,2,0,0,0,0,0,0,1,11,,,,0.0,0.0,1.59,0.8,5.58,2,5,7
371,a,,,5.6,132,14.0,0,0.0,-4,4.0,3.0,105,41.0,39,2,2.4,241.0,89.0,1,167,3.0,123.0,46.0,0.5,7.0,0.0,253373,4470,718316,1894,3.5,3.5,0.91,0.38,1.29,15.81,0.07,0.03,0.1,1.27,234.8,132.0,56.0,190.5,81.0,20.0,82.0,187.0,40.0,50.8,119.0,42.0,,,,17,,Milos,Kerkez,Kerkez,,,1119,1,0,3,18,0,0,0,3,0,0,14,107,,,,0.0,0.24,1.45,1.13,6.51,23,58,39
372,a,,,5.8,106,8.0,0,0.0,-2,2.0,1.0,179,73.0,17,1,1.5,363.0,132.0,2,82,1.0,295.0,104.0,0.2,2.9,0.0,43027,655,115530,876,1.5,1.5,0.21,0.7,0.9,5.15,0.05,0.15,0.2,1.11,95.4,282.0,108.0,136.1,129.0,31.0,49.0,259.0,79.0,28.1,250.0,82.0,,,,17,,Andrew,Robertson,Robertson,,,416,0,0,1,7,0,0,0,0,0,0,3,36,,,,0.0,0.22,1.51,0.65,5.62,7,19,18
373,a,,,5.9,92,5.0,0,0.0,-1,1.0,23.9,13,4.0,64,2,3.8,93.0,36.0,4,242,3.8,79.0,33.0,0.6,10.8,0.0,2253643,42339,2542758,15058,4.3,4.3,0.78,0.34,1.12,20.73,0.05,0.02,0.07,1.22,495.4,4.0,2.0,93.0,184.0,45.0,118.0,131.0,22.0,70.5,53.0,7.0,,,,17,,Virgil,van Dijk,Virgil,,,1530,0,0,5,25,0,0,0,3,0,0,17,204,,,,0.0,0.29,1.47,1.0,10.53,11,168,35
374,a,100.0,100.0,5.4,161,19.0,0,0.0,-1,1.0,3.2,99,38.0,62,1,3.6,108.0,41.0,5,228,3.8,77.0,32.0,0.7,11.5,0.0,410308,21099,448800,3229,4.3,4.3,0.81,0.41,1.22,18.16,0.05,0.03,0.08,1.15,367.8,34.0,15.0,82.9,203.0,51.0,69.0,212.0,56.0,52.2,107.0,33.0,,,,17,,Ibrahima,Konaté,Konaté,,,1426,0,0,5,22,0,0,0,4,0,0,17,177,,,,0.0,0.32,1.39,1.07,9.59,29,123,50
375,d,75.0,100.0,5.0,268,44.0,0,0.0,0,0.0,0.2,351,130.0,21,1,1.9,298.0,109.0,0,77,1.0,291.0,103.0,0.2,4.2,0.0,51991,1844,51191,973,1.1,1.5,0.07,0.72,0.79,8.86,0.01,0.1,0.11,1.24,90.4,285.0,109.0,81.4,207.0,53.0,41.0,274.0,85.0,21.1,291.0,95.0,,,,17,,Conor,Bradley,Bradley,Knock - 75% chance of playing,,641,0,1,2,11,0,0,0,5,0,0,9,55,,,,0.0,0.28,1.54,1.26,5.34,13,25,28
376,i,0.0,0.0,4.9,293,48.0,0,0.0,-1,1.0,0.2,391,144.0,23,0,2.9,181.0,70.0,2,72,3.2,105.0,39.0,0.7,4.7,0.0,20029,28,22502,633,0.0,0.0,0.18,0.53,0.71,2.98,0.07,0.2,0.27,1.1,70.2,311.0,117.0,56.3,256.0,77.0,20.0,318.0,103.0,14.6,327.0,112.0,,,,17,,Joe,Gomez,Gomez,Muscle injury - Expected back 27 Dec,,244,0,2,2,4,0,0,0,2,0,0,3,20,,,,0.0,0.74,1.48,1.11,7.01,1,18,8
175,a,,,4.4,531,315.0,0,0.0,-1,1.0,0.1,495,171.0,1,0,1.0,419.0,191.0,0,3,0.0,592.0,220.0,0.0,0.2,0.0,9133,133,11444,109,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,239.0,0.0,620.0,239.0,0.0,600.0,233.0,0.0,629.0,240.0,,,,17,,Joe,Knight,Knight,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
