id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
261,Chris,Richards,Richards,d,Foot injury - 50% chance of playing,,4.6,385,70.0,4.1,88,30.0,3.4,87.0,31.0,2,0,0.0,1,-1.0,8845,31324,0.7,16.3,1.7,3.4,4.4,49.0,23.0,50.0,100.0,29.0,13.0,230.0,64.0,229.0,62.0,115.0,39.0,,,,,,,,0.03,0.07,0.1,1.27,0.0,0.41,1.12,1.01,10.64,17,2.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18992.0,33937.0,0.0,0.0,0.05999999999999983,0.06000000000000005,2.669999999999998,32.200000000000045,2.0,2.0,3.6000000000000014,3.0,13.0,1.0,16.0
262,Chadi,Riad Dnanou,Chadi Riad,d,Lack of match fitness - 25% chance of playing,,4.0,662,178.0,0.0,676,233.0,0.0,498.0,195.0,0,0,0.0,0,0.0,8,96,0.0,0.0,0.0,0.0,0.0,559.0,210.0,25.0,25.0,553.0,212.0,540.0,212.0,508.0,203.0,553.0,212.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Nathaniel,Clyne,Clyne,a,,,3.8,744,229.0,0.8,212,80.0,0.8,301.0,108.0,1,0,0.0,-2,2.0,4521,1974,0.2,1.3,0.8,0.8,1.2,388.0,138.0,,,382.0,143.0,355.0,126.0,355.0,126.0,392.0,137.0,,,,,,,,0.14,0.01,0.15,1.27,0.0,0.0,2.45,1.23,7.77,17,1.0,64.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,8194.0,2367.0,0.0,0.0,0.0,0.0,2.1100000000000003,9.600000000000001,1.8000000000000007,0.0,1.0999999999999996,3.0,3.0,3.0,6.0
264,Rob,Holding,Holding,u,Has joined Colorado Rapids permanently.,,4.0,630,159.0,0.0,669,231.0,0.0,473.0,182.0,0,0,0.0,0,0.0,0,19,0.0,0.0,0.0,0.0,0.0,534.0,197.0,0.0,0.0,528.0,199.0,514.0,199.0,481.0,189.0,528.0,199.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Caleb,Kporha,Kporha,i,Back injury - Unknown return date,,4.0,678,191.0,0.0,696,239.0,0.0,513.0,207.0,0,0,0.0,0,0.0,5,14,0.0,0.0,0.0,0.0,0.0,573.0,221.0,0.0,0.0,567.0,223.0,554.0,223.0,523.0,215.0,567.0,223.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Ismaïla,Sarr,Sarr,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,6.4,60,37.0,2.3,122,41.0,0.6,339.0,159.0,0,0,0.0,-1,1.0,84,18432,0.1,8.1,0.0,0.0,4.3,62.0,27.0,0.0,0.0,165.0,66.0,113.0,82.0,65.0,39.0,93.0,57.0,,,,,,,,0.36,0.05,0.41,1.28,0.0,0.54,0.8,1.07,6.51,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,29708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Cheick,Doucouré,Doucouré,i,Knee injury - Unknown return date,,4.9,318,195.0,0.0,747,329.0,0.0,698.0,297.0,0,0,0.0,-1,1.0,4,7,0.0,0.0,0.0,0.0,0.0,721.0,310.0,0.0,0.0,722.0,310.0,718.0,310.0,711.0,308.0,722.0,310.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Romain,Esse,Esse,a,,,4.7,382,238.0,0.1,423,139.0,0.0,673.0,281.0,0,0,0.0,-3,3.0,287,262,0.0,0.2,0.0,0.0,1.0,430.0,201.0,,,434.0,200.0,430.0,206.0,400.0,201.0,445.0,205.0,,,,,,,,0.0,0.04,0.04,1.01,0.0,0.0,0.0,0.0,7.5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Will,Hughes,Hughes,a,,,4.7,370,230.0,0.1,468,158.0,0.8,307.0,139.0,1,0,0.0,-3,3.0,761,324,0.2,4.0,0.8,0.8,1.4,368.0,165.0,100.0,100.0,298.0,133.0,163.0,112.0,291.0,153.0,284.0,138.0,5.0,,,,,,,0.04,0.11,0.15,1.38,0.0,0.5,1.16,1.0,8.65,17,1.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1051.0,401.0,0.0,0.0,0.010000000000000009,0.010000000000000009,1.790000000000001,10.0,1.5,0.0,1.2000000000000028,0.0,3.0,4.0,7.0
271,Daichi,Kamada,Kamada,i,Hamstring injury - Expected back 21 Feb,,5.0,247,152.0,0.1,470,160.0,2.0,189.0,84.0,0,0,0.0,0,0.0,14,1516,0.4,9.0,0.0,0.0,3.2,149.0,67.0,0.0,0.0,227.0,98.0,98.0,71.0,147.0,85.0,172.0,91.0,2.0,,,,,,,0.07,0.12,0.19,1.1,0.0,0.46,0.85,1.08,9.73,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Jefferson,Lerma Solís,Lerma,a,,,4.9,284,175.0,0.1,525,185.0,1.4,251.0,113.0,1,0,0.0,-1,1.0,215,209,0.3,5.9,1.4,1.4,1.9,295.0,133.0,,,285.0,126.0,210.0,135.0,214.0,119.0,275.0,133.0,,,,,,,,0.1,0.06,0.16,0.99,0.0,0.67,0.67,0.67,11.63,17,1.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,291.0,281.0,0.0,0.0,0.22,0.21999999999999997,0.8899999999999997,12.799999999999997,14.5,2.0,2.8999999999999986,1.0,4.0,3.0,8.0
273,Adam,Wharton,Wharton,a,,,5.0,267,163.0,0.8,204,70.0,4.6,49.0,22.0,3,0,0.0,0,0.0,12825,4304,0.9,11.0,4.6,4.6,3.7,99.0,42.0,100.0,100.0,152.0,60.0,31.0,30.0,226.0,126.0,86.0,52.0,3.0,,,,,,,0.06,0.23,0.29,1.33,0.0,0.37,1.34,1.12,10.5,17,3.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,20145.0,4813.0,0.0,0.07000000000000006,0.36999999999999966,0.43999999999999995,2.67,21.599999999999994,11.099999999999966,21.0,5.399999999999999,4.0,3.0,5.0,12.0
274,Asher,Agbinone,Agbinone,a,,,4.3,593,337.0,0.1,560,204.0,0.0,556.0,200.0,0,0,0.0,-2,2.0,231,130,0.0,0.0,0.0,0.0,0.0,605.0,229.0,,,600.0,222.0,591.0,221.0,570.0,216.0,601.0,223.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Naouirou,Ahamada,Ahamada,a,,,4.3,565,325.0,0.0,578,216.0,0.0,539.0,191.0,0,0,0.0,-2,2.0,225,122,0.0,0.0,0.0,0.0,0.0,592.0,220.0,,,586.0,212.0,575.0,211.0,551.0,205.0,587.0,213.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Justin,Devenny,Devenny,a,,,4.3,569,327.0,1.4,156,52.0,1.8,206.0,92.0,6,0,0.0,-2,2.0,18865,3463,0.4,4.4,1.8,1.8,1.5,353.0,162.0,100.0,100.0,342.0,155.0,311.0,171.0,161.0,94.0,307.0,148.0,,2.0,,,,,,0.7,0.09,0.79,1.32,0.0,0.0,1.71,0.43,10.24,17,6.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21554.0,4809.0,0.0,1.16,0.0,1.1600000000000001,0.1299999999999999,33.2,0.0,24.0,5.700000000000001,1.0,0.0,0.0,1.0
277,Malcolm,Ebiowei,Ebiowei,u,Has joined Blackpool permanently.,,4.5,421,252.0,0.0,750,330.0,0.0,612.0,233.0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,653.0,257.0,0.0,0.0,650.0,253.0,642.0,252.0,628.0,249.0,651.0,254.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,Jesurun,Rak-Sakyi,J.Rak-Sakyi,u,has joined Caykur Rizespor on loan for the rest of the season.,,4.4,515,305.0,0.0,625,251.0,0.0,575.0,209.0,0,0,0.0,-1,1.0,0,51,0.0,0.0,0.0,0.0,0.0,621.0,236.0,0.0,0.0,616.0,230.0,608.0,230.0,588.0,224.0,617.0,231.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Matheus,França de Oliveira,M.França,u,Has joined CR Vasco da Gama on loan for the rest of the season.,,4.5,445,269.0,0.0,729,317.0,0.0,630.0,249.0,0,0,0.0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,671.0,273.0,0.0,0.0,668.0,269.0,661.0,268.0,647.0,265.0,669.0,270.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,David,Ozoh,Ozoh,u,Has joined Derby County on loan for the rest of the season.,,4.5,442,266.0,0.0,761,336.0,0.0,628.0,247.0,0,0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,669.0,271.0,0.0,0.0,666.0,267.0,659.0,266.0,645.0,263.0,667.0,268.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Eddie,Nketiah,Nketiah,d,Knock - 75% chance of playing,,5.4,162,39.0,0.6,231,35.0,2.6,150.0,16.0,2,0,0.0,-1,1.0,5029,7215,0.5,4.1,2.0,2.6,2.0,289.0,28.0,75.0,100.0,243.0,21.0,205.0,22.0,83.0,25.0,198.0,23.0,,,,,,,,0.42,0.11,0.53,2.17,0.0,0.0,2.83,0.47,8.01,17,2.0,76.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,9850.0,8069.0,0.0,0.1499999999999999,0.020000000000000018,0.16999999999999993,2.55,17.39999999999999,11.200000000000003,12.0,4.100000000000001,2.0,5.0,2.0,9.0
285,Odsonne,Édouard,Édouard,u,has joined RC Lens permanently.,,5.0,243,49.0,0.2,353,55.0,0.0,708.0,72.0,0,0,0.0,0,0.0,0,210,0.0,0.2,0.0,0.0,1.0,440.0,50.0,0.0,0.0,446.0,51.0,727.0,78.0,721.0,78.0,456.0,55.0,,,,,,,,0.0,0.0,0.0,12.15,0.0,0.0,0.0,0.0,45.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Zach,Marsh,Marsh,a,,,4.5,464,64.0,0.3,307,49.0,0.0,647.0,65.0,0,0,0.0,0,0.0,988,1257,0.0,0.0,0.0,0.0,0.0,687.0,73.0,,,685.0,73.0,679.0,72.0,664.0,72.0,686.0,73.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.0,1428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,Rio,Cardines,Cardines,i,Groin Injury - Expected back 25 Jan,,4.4,534,317.0,0.3,310,104.0,0.0,590.0,219.0,0,0,0.0,-1,1.0,9,1155,0.0,0.0,0.0,0.0,0.0,634.0,245.0,0.0,0.0,630.0,240.0,622.0,240.0,603.0,234.0,631.0,241.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,Yéremy,Pino Santos,Yeremy,a,,,5.8,113,73.0,0.3,292,100.0,2.8,133.0,57.0,2,0,0.0,-2,2.0,3276,3815,0.5,6.4,2.8,2.8,2.5,234.0,104.0,100.0,100.0,208.0,86.0,32.0,31.0,67.0,40.0,67.0,42.0,1.0,1.0,,,,,,0.25,0.24,0.49,1.26,0.0,0.44,1.15,1.15,7.1,17,2.0,85.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6342.0,4385.0,0.0,0.1200000000000001,0.06000000000000005,0.17999999999999972,2.5999999999999996,8.199999999999989,14.100000000000023,8.0,3.0,0.0,4.0,2.0,6.0
762,Joél,Drakes-Thomas,Drakes-Thomas,a,,,4.5,488,300.0,0.0,758,334.0,1.0,289.0,131.0,1,0,0.0,0,0.0,126,13,0.2,0.2,1.2,1.2,1.0,427.0,198.0,,,454.0,209.0,426.0,204.0,682.0,293.0,458.0,211.0,,,,,,,,0.0,0.0,0.0,1.8,0.0,0.0,22.5,0.0,22.5,17,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,126.0,13.0,0.0,0.0,0.0,0.0,0.08,0.4,0.5,0.0,0.1,0.0,0.0,1.0,1.0
287,Jordan,Pickford,Pickford,a,,,5.5,136,3.0,11.0,36,4.0,3.6,84.0,8.0,2,0,0.0,0,0.0,33785,18210,0.7,12.7,3.6,2.6,4.1,76.0,5.0,,,20.0,5.0,443.0,16.0,751.0,86.0,177.0,6.0,,,,,,,,0.0,0.0,0.0,1.45,2.65,0.35,1.18,1.0,0.0,17,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,36724.0,27057.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.3999999999999986,0.0,1.0,9.0,0.0
288,Mark,Travers,Travers,a,,,4.3,558,28.0,0.1,448,69.0,0.0,537.0,76.0,0,0,0.0,-2,2.0,72,171,0.0,0.0,0.0,-1.0,0.0,591.0,82.0,,,585.0,82.0,573.0,72.0,549.0,59.0,586.0,82.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Jarrad,Branthwaite,Branthwaite,i,Hamstring injury - Expected back 18 Jan,,5.3,200,30.0,0.1,408,152.0,0.0,732.0,250.0,0,0,0.0,-2,2.0,48,177,0.0,0.0,0.0,0.0,0.0,745.0,252.0,0.0,0.0,746.0,253.0,745.0,253.0,740.0,252.0,746.0,253.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,James,Tarkowski,Tarkowski,a,,,5.5,133,15.0,7.9,54,18.0,5.2,24.0,10.0,3,0,0.0,0,0.0,52374,18502,0.9,14.0,5.2,4.2,4.5,47.0,22.0,,,13.0,4.0,131.0,32.0,166.0,32.0,72.0,15.0,,,,,,,,0.02,0.06,0.08,1.45,0.0,0.35,1.18,1.0,10.29,17,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,56132.0,30310.0,0.0,0.0,0.050000000000000044,0.04999999999999982,2.0,26.200000000000045,15.200000000000003,2.0,4.300000000000004,3.0,7.0,4.0,10.0
292,Vitalii,Mykolenko,Mykolenko,a,,,4.9,306,53.0,0.5,249,92.0,2.8,128.0,52.0,1,0,0.0,-1,1.0,7027,1621,0.6,8.2,2.8,1.8,2.9,184.0,73.0,100.0,100.0,155.0,65.0,161.0,39.0,288.0,91.0,209.0,67.0,,,,,,,,0.01,0.08,0.09,1.4,0.0,0.29,1.36,1.0,7.24,17,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,7528.0,2687.0,0.0,0.0,0.010000000000000009,0.010000000000000009,2.0,11.199999999999989,1.5,0.0,1.3000000000000043,3.0,2.0,5.0,5.0
293,Jake,O'Brien,O'Brien,a,,,4.9,328,57.0,0.4,263,101.0,3.4,89.0,32.0,2,0,0.0,-1,1.0,3785,924,0.7,10.4,3.4,2.4,3.0,180.0,71.0,,,142.0,58.0,125.0,29.0,203.0,48.0,160.0,55.0,,,,,,,,0.04,0.03,0.07,1.53,0.0,0.32,1.22,0.97,6.12,17,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3951.0,1652.0,0.0,0.0,0.009999999999999953,0.010000000000000009,2.0,3.5999999999999943,1.5999999999999943,0.0,0.5,2.0,4.0,4.0,6.0
295,Michael,Keane,Keane,a,,,4.7,369,64.0,4.5,84,28.0,3.2,100.0,36.0,4,1,-1.0,2,-2.0,127362,7254,0.7,17.2,3.2,2.2,5.1,17.0,8.0,100.0,100.0,14.0,5.0,335.0,114.0,114.0,18.0,92.0,23.0,,,,,,,,0.07,0.01,0.08,1.51,0.0,0.32,1.27,1.02,10.18,17,4.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,137298.0,11546.0,0.0,0.0,0.0,0.0,2.0,30.19999999999999,1.6000000000000014,2.0,3.3999999999999986,3.0,10.0,1.0,13.0
296,Nathan,Patterson,Patterson,a,,,4.4,509,115.0,0.0,665,229.0,0.0,571.0,231.0,0,0,0.0,-1,1.0,103,55,0.0,0.0,0.0,-1.0,0.0,617.0,239.0,100.0,100.0,612.0,240.0,603.0,240.0,584.0,238.0,613.0,240.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Reece,Welch,Welch,a,,,3.8,755,240.0,0.1,409,153.0,0.0,408.0,150.0,0,0,0.0,-2,2.0,191,200,0.0,0.0,0.0,-1.0,0.0,471.0,166.0,,,467.0,170.0,450.0,169.0,415.0,157.0,466.0,169.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Iliman,Ndiaye,Ndiaye,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,6.3,71,47.0,4.2,86,29.0,3.0,121.0,55.0,0,0,0.0,-2,2.0,323,70437,0.5,11.6,0.0,0.0,4.6,41.0,15.0,0.0,0.0,45.0,12.0,55.0,45.0,31.0,18.0,30.0,23.0,,,1.0,,,,,0.21,0.18,0.39,1.29,0.0,0.4,1.27,1.07,9.85,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,127932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Dwight,McNeil,McNeil,a,,,5.5,142,90.0,0.1,422,138.0,1.0,296.0,135.0,2,0,0.0,-5,5.0,1698,326,0.2,1.6,1.0,0.0,1.1,401.0,184.0,,,402.0,181.0,280.0,160.0,366.0,186.0,384.0,179.0,,,,,,,,0.13,0.08,0.21,2.73,0.0,0.0,0.55,0.55,9.27,17,2.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1811.0,405.0,0.0,0.0,0.0,0.0,1.98,0.3999999999999986,0.5,0.0,0.10000000000000053,0.0,1.0,4.0,5.0
301,Carlos,Alcaraz Durán,Alcaraz,a,,,5.2,220,137.0,0.1,451,151.0,2.6,147.0,59.0,2,0,0.0,-3,3.0,2154,344,0.5,4.2,2.6,1.6,1.6,344.0,158.0,,,320.0,144.0,137.0,96.0,138.0,79.0,236.0,121.0,,,,,,,,0.12,0.06,0.18,1.82,0.0,0.31,1.22,0.77,7.65,17,2.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2348.0,400.0,0.0,0.18000000000000005,0.020000000000000018,0.19999999999999996,1.9800000000000004,5.000000000000007,7.799999999999983,27.0,4.0,2.0,0.0,4.0,6.0
302,Idrissa Gana,Gueye,Gana,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,5.4,153,96.0,0.1,498,173.0,0.8,316.0,147.0,0,0,0.0,-1,1.0,9,411,0.1,8.1,0.0,0.0,3.4,123.0,54.0,0.0,0.0,168.0,67.0,157.0,109.0,143.0,82.0,167.0,88.0,,,,,,,,0.09,0.05,0.14,1.38,0.0,0.26,1.11,1.11,9.76,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,James,Garner,Garner,a,,,5.0,252,156.0,0.6,233,83.0,3.2,102.0,49.0,4,0,0.0,0,0.0,10859,2229,0.6,12.8,3.2,2.2,3.8,89.0,40.0,,,58.0,15.0,36.0,34.0,123.0,73.0,43.0,32.0,3.0,3.0,,,,,,0.07,0.1,0.17,1.45,0.0,0.35,1.18,1.0,10.46,17,4.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,12212.0,3180.0,0.0,0.0,0.030000000000000027,0.03000000000000025,2.0,15.400000000000034,18.200000000000045,0.0,3.3999999999999915,1.0,3.0,8.0,12.0
304,Tim,Iroegbunam,Iroegbunam,a,,,4.8,359,224.0,0.0,615,242.0,2.0,188.0,83.0,4,0,0.0,-2,2.0,381,85,0.4,6.0,2.0,1.0,2.2,265.0,115.0,100.0,100.0,280.0,124.0,322.0,176.0,340.0,177.0,335.0,160.0,,,,,,,,0.03,0.01,0.04,1.46,0.0,0.78,0.78,1.09,11.23,17,4.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,409.0,99.0,0.0,0.0,0.010000000000000009,0.010000000000000009,2.0,15.399999999999991,1.3000000000000007,0.0,1.700000000000001,7.0,2.0,3.0,12.0
308,Isaac,Heath,Heath,u,has joined Accrington on loan for the rest of the season.,,4.5,436,262.0,0.0,670,279.0,0.0,624.0,243.0,0,0,0.0,0,0.0,0,16,0.0,0.0,0.0,0.0,0.0,665.0,267.0,0.0,0.0,662.0,263.0,655.0,262.0,641.0,259.0,663.0,264.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
