id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
230,a,100.0,100.0,4.4,514,116.0,0,0.0,-1,1.0,0.5,250,93.0,38,0,4.2,60.0,26.0,3,161,3.8,63.0,22.0,0.9,8.6,0.0,72463,624,41328,893,3.8,3.8,0.25,0.04,0.29,8.73,0.03,0.01,0.04,1.18,157.4,215.0,88.0,10.8,373.0,132.0,18.0,332.0,112.0,18.7,311.0,104.0,,,,18,,Wesley,Fofana,Fofana,,,667,0,0,4,6,0,0,0,1,0,0,8,86,,,,0.0,0.54,0.81,1.08,10.52,9,69,34
231,u,0.0,0.0,4.5,459,95.0,0,0.0,0,0.0,0.0,722,244.0,0,0,0.0,683.0,246.0,0,0,0.0,646.0,242.0,0.0,0.0,0.0,0,0,1927,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,247.0,0.0,674.0,247.0,0.0,660.0,246.0,0.0,682.0,247.0,,,,18,,Mamadou,Sarr,M.Sarr,Has joined RC Strasbourg on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
232,a,100.0,100.0,4.1,622,156.0,0,0.0,-4,4.0,0.3,308,113.0,27,0,3.0,174.0,69.0,2,92,0.5,334.0,122.0,0.1,6.6,0.0,100675,78,208292,286,0.5,0.5,0.11,0.22,0.32,8.62,0.02,0.04,0.06,1.39,167.8,207.0,85.0,17.6,353.0,123.0,19.0,327.0,109.0,20.5,299.0,98.0,,,,18,,Tosin,Adarabioyo,Tosin,,,557,0,0,2,9,0,0,0,1,0,0,5,78,,,,0.0,0.32,1.45,0.81,10.34,13,51,16
233,a,100.0,100.0,3.8,768,251.0,0,0.0,-2,2.0,1.3,161,64.0,27,0,5.4,12.0,6.0,5,90,0.0,424.0,164.0,0.0,7.1,0.0,460851,412,415859,1324,0.0,0.0,0.6,0.04,0.64,7.53,0.16,0.01,0.17,1.95,88.4,297.0,114.0,8.5,391.0,140.0,60.0,236.0,67.0,15.8,325.0,112.0,,,,18,,Josh,Acheampong,Acheampong,,,348,1,0,2,5,0,0,0,0,0,0,4,40,,,,0.0,0.52,1.29,1.03,6.21,2,22,16
234,u,0.0,0.0,4.0,686,198.0,0,0.0,0,0.0,0.1,553,200.0,0,0,0.0,581.0,228.0,0,0,0.0,524.0,216.0,0.0,0.0,0.0,1030,0,9782,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,229.0,0.0,563.0,229.0,0.0,532.0,223.0,0.0,575.0,229.0,,,,18,,Aarón,Anselmino,Anselmino,has joined Borussia Dortmund on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
235,a,100.0,100.0,10.4,3,2.0,0,0.0,-1,1.0,11.7,32,13.0,26,2,3.2,159.0,70.0,1,99,2.5,151.0,66.0,0.2,2.5,0.0,1154284,9117,6474063,3850,2.5,2.5,1.69,0.28,1.97,8.57,0.35,0.06,0.41,1.76,98.4,282.0,125.0,74.4,220.0,138.0,105.0,158.0,93.0,27.6,260.0,130.0,,1.0,1.0,18,,Cole,Palmer,Palmer,,,437,2,1,1,6,0,0,0,0,0,0,6,33,,,,0.0,0.21,1.24,1.24,6.8,6,6,21
236,a,100.0,100.0,7.3,29,19.0,0,0.0,3,-3.0,8.9,49,20.0,80,2,4.4,50.0,20.0,6,329,3.3,94.0,45.0,0.5,11.0,0.0,1689178,5196,1126702,10948,3.3,3.3,3.11,3.4,6.51,18.88,0.2,0.22,0.42,1.2,342.4,52.0,17.0,425.8,12.0,12.0,337.0,23.0,12.0,110.7,11.0,9.0,1.0,4.0,,18,,Pedro,Lomba Neto,Neto,,,1414,5,3,8,12,0,0,0,2,0,0,17,70,,,,0.0,0.51,0.76,1.08,4.46,10,10,50
237,a,100.0,100.0,6.5,53,34.0,0,0.0,0,0.0,9.6,46,18.0,71,1,4.2,72.0,29.0,6,298,2.0,197.0,91.0,0.3,10.9,0.0,2959283,2764,2467852,10078,2.0,2.0,6.45,3.16,9.61,19.64,0.4,0.2,0.6,1.21,338.8,58.0,19.0,398.7,16.0,16.0,363.0,19.0,10.0,110.2,12.0,10.0,3.0,3.0,2.0,18,,Enzo,Fernández,Enzo,,,1456,4,2,7,17,0,0,0,3,0,0,16,117,,,,0.0,0.43,1.05,0.99,7.23,28,21,68
238,a,100.0,100.0,6.4,65,42.0,0,0.0,-1,1.0,1.9,136,45.0,33,1,2.2,276.0,121.0,2,107,0.7,331.0,153.0,0.1,5.2,0.0,639183,1152,673136,1639,0.7,0.7,1.95,1.82,3.77,3.5,0.38,0.35,0.73,0.67,108.4,264.0,118.0,155.8,111.0,81.0,183.0,77.0,49.0,44.7,163.0,85.0,4.0,,3.0,18,,Estêvão,Almeida de Oliveira Gonçalves,Estêvão,,,467,1,3,2,5,0,0,0,3,0,0,6,37,,,,0.0,0.39,0.96,1.16,7.13,9,5,23
239,a,,,6.0,86,56.0,0,0.0,-5,5.0,0.1,446,151.0,22,1,1.7,342.0,157.0,0,89,1.2,282.0,128.0,0.2,3.7,0.0,15557,64,38256,83,1.2,1.2,0.81,0.94,1.75,7.49,0.16,0.19,0.35,1.52,88.0,298.0,131.0,127.7,147.0,101.0,82.0,193.0,113.0,29.7,247.0,123.0,,,,18,,Jamie,Bynoe-Gittens,Gittens,,,444,0,2,1,5,0,0,0,0,0,0,4,29,,,,0.0,0.2,1.01,0.81,5.88,8,6,15
240,u,0.0,0.0,5.9,96,63.0,0,0.0,-1,1.0,0.1,494,171.0,0,0,0.0,761.0,339.0,0,0,0.0,757.0,338.0,0.0,0.0,0.0,2668,0,23513,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0,339.0,0.0,762.0,339.0,0.0,761.0,339.0,0.0,762.0,339.0,,,,18,,Christopher,Nkunku,Nkunku,has joined AC Milan permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
241,a,100.0,100.0,5.7,123,78.0,0,0.0,2,-2.0,8.9,50,21.0,64,3,4.6,40.0,14.0,9,280,0.7,329.0,152.0,0.1,11.2,0.0,3057466,3225,2853148,4127,0.7,0.7,0.68,0.81,1.49,16.8,0.05,0.06,0.11,1.3,317.8,74.0,22.0,138.1,134.0,97.0,60.0,241.0,131.0,51.3,124.0,68.0,,,,18,,Moisés,Caicedo Corozo,Caicedo,,,1162,3,1,4,16,0,0,0,4,1,0,13,172,,,,0.0,0.31,1.24,1.01,13.32,39,53,80
243,a,,,4.8,366,229.0,0,0.0,-2,2.0,0.1,546,198.0,4,0,1.0,444.0,207.0,0,2,0.0,689.0,291.0,0.0,0.8,0.0,5698,21,8091,31,0.0,0.0,0.32,0.08,0.4,1.65,0.2,0.05,0.25,1.05,8.2,425.0,194.0,7.0,394.0,196.0,56.0,248.0,134.0,7.1,389.0,181.0,,,,18,,Tyrique,George,George,,,142,0,0,1,2,0,0,0,2,0,0,0,3,,,,0.0,0.63,1.27,0.0,1.9,2,0,1
244,i,0.0,0.0,4.9,330,204.0,0,0.0,-1,1.0,0.0,674,282.0,4,0,1.0,446.0,208.0,0,22,0.0,708.0,303.0,0.0,0.8,0.0,2481,2,4402,8,0.0,0.0,0.0,0.05,0.05,2.79,0.0,0.04,0.04,2.39,9.6,419.0,189.0,7.5,392.0,194.0,2.0,408.0,204.0,1.8,435.0,198.0,,,,18,,Roméo,Lavia,Lavia,Thigh injury - Unknown return date,,105,0,0,0,3,0,0,0,0,0,0,1,11,,,,0.0,0.0,2.57,0.86,9.43,2,5,4
245,s,0.0,0.0,4.9,322,198.0,0,0.0,-1,1.0,0.0,712,307.0,0,0,0.0,726.0,314.0,0,0,0.0,706.0,302.0,0.0,0.0,0.0,751,7,1102,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,314.0,0.0,723.0,314.0,0.0,716.0,312.0,0.0,727.0,314.0,,,,18,,Mykhailo,Mudryk,Mudryk,Suspended - unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
246,a,100.0,100.0,4.5,444,268.0,0,0.0,0,0.0,0.3,312,105.0,15,0,1.2,398.0,179.0,0,64,0.5,340.0,156.0,0.1,3.3,0.0,60082,168,66512,277,0.5,0.5,0.87,0.11,0.98,7.02,0.18,0.02,0.2,1.45,67.4,320.0,145.0,86.3,202.0,130.0,44.0,270.0,146.0,19.7,302.0,146.0,,,,18,,Andrey,Nascimento dos Santos,Andrey Santos,,,436,0,0,1,5,0,0,0,3,0,0,4,54,,,,0.0,0.21,1.03,0.83,11.15,14,17,23
247,i,0.0,0.0,4.3,571,330.0,0,0.0,-2,2.0,0.1,560,204.0,0,0,0.0,598.0,223.0,0,0,0.0,549.0,195.0,0.0,0.0,0.0,10300,10,12086,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,215.0,0.0,583.0,216.0,0.0,558.0,208.0,0.0,593.0,217.0,,,,18,,Dário,Luís Essugo,D.Essugo,Thigh injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
251,u,0.0,0.0,6.5,56,19.0,0,0.0,0,0.0,0.1,505,72.0,0,0,0.0,767.0,83.0,0,0,0.0,764.0,80.0,0.0,0.0,0.0,4962,0,15131,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,83.0,0.0,768.0,83.0,0.0,768.0,83.0,0.0,768.0,83.0,,,,18,,Nicolas,Jackson,N.Jackson,has joined Bayern Munich on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
752,a,,,4.0,689,201.0,0,0.0,0,0.0,0.0,679,234.0,0,0,0.0,584.0,231.0,0,0,0.0,527.0,219.0,0.0,0.0,0.0,833,12,652,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,232.0,0.0,566.0,232.0,0.0,535.0,226.0,0.0,578.0,232.0,,,,18,,Airidas,Golambeckis,Golambeckis,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
252,a,100.0,100.0,4.3,575,77.0,0,0.0,-2,2.0,7.5,57,10.0,12,0,1.3,384.0,43.0,0,19,0.2,387.0,45.0,0.0,2.8,0.0,1073331,1791,2347682,5323,0.2,0.2,1.46,0.29,1.75,5.65,0.53,0.11,0.64,2.06,24.6,399.0,42.0,38.8,306.0,34.0,81.0,195.0,38.0,12.6,345.0,40.0,,,,18,,Marc,Guiu Paz,Marc Guiu,,,247,0,1,0,2,0,0,0,1,0,0,1,7,,,,0.0,0.0,0.73,0.36,2.55,0,4,3
453,a,,,6.4,64,41.0,0,0.0,-1,1.0,0.6,240,84.0,35,2,2.9,195.0,85.0,2,131,1.8,209.0,98.0,0.3,5.5,0.0,198199,641,174232,652,1.8,1.8,1.9,2.31,4.21,11.33,0.24,0.29,0.53,1.43,109.4,263.0,117.0,166.4,99.0,71.0,232.0,58.0,35.0,50.1,136.0,72.0,,,,18,,Alejandro,Garnacho Ferreyra,Garnacho,,,714,1,2,4,8,0,0,0,1,0,0,9,41,,,,0.0,0.5,1.01,1.13,5.17,7,5,29
672,a,,,4.6,392,72.0,0,0.0,-4,4.0,0.2,392,145.0,3,0,0.8,465.0,161.0,0,5,0.0,673.0,243.0,0.0,0.7,0.0,10672,46,35111,63,0.0,0.0,0.0,0.01,0.01,2.51,0.0,0.01,0.01,1.36,24.0,401.0,152.0,3.3,407.0,148.0,6.0,381.0,139.0,3.2,418.0,151.0,,,,18,,Jorrel,Hato,Hato,,,166,0,0,0,2,0,0,0,2,0,0,2,13,,,,0.0,0.0,1.08,1.08,4.34,2,6,5
743,a,,,4.5,480,295.0,0,0.0,0,0.0,0.0,702,302.0,0,0,0.0,699.0,294.0,0,0,0.0,664.0,274.0,0.0,0.0,0.0,1109,8,875,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,293.0,0.0,693.0,293.0,0.0,678.0,289.0,0.0,700.0,294.0,,,,18,,Landon,Emenalo,Emenalo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
253,a,,,5.1,229,7.0,0,0.0,1,-1.0,8.6,51,7.0,64,0,3.8,93.0,9.0,2,270,2.2,175.0,15.0,0.4,12.5,0.0,794972,1451,618090,2842,2.2,2.2,0.0,0.08,0.08,21.43,0.0,0.0,0.0,1.26,334.4,65.0,11.0,10.0,387.0,11.0,0.0,737.0,83.0,34.3,226.0,12.0,,,,18,,Dean,Henderson,Henderson,,,1530,0,0,7,19,0,0,0,2,0,41,17,80,,,,2.41,0.41,1.12,1.0,0.0,0,20,132
254,a,100.0,100.0,4.0,631,44.0,0,0.0,0,0.0,0.3,315,43.0,0,0,0.0,537.0,63.0,0,0,0.0,479.0,57.0,0.0,0.0,0.0,10164,84,26213,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,63.0,0.0,518.0,51.0,0.0,485.0,36.0,0.0,531.0,63.0,,,,18,,Walter,Benítez,Benitez,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
255,a,,,3.9,703,71.0,0,0.0,-1,1.0,0.1,459,73.0,0,0,0.0,497.0,41.0,0,0,0.0,439.0,35.0,0.0,0.0,0.0,4641,15,7079,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,41.0,0.0,477.0,28.0,0.0,443.0,13.0,0.0,491.0,41.0,,,,18,,Remi,Matthews,Matthews,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
256,i,0.0,0.0,5.8,109,8.0,-1,1.0,3,-3.0,7.8,55,18.0,89,0,6.4,3.0,2.0,7,291,2.5,148.0,57.0,0.4,15.3,0.0,3172072,401,3322800,23283,0.0,0.0,1.78,1.99,3.77,16.81,0.13,0.14,0.27,1.2,336.0,62.0,26.0,128.1,146.0,36.0,240.0,54.0,2.0,70.2,61.0,9.0,,,,18,,Daniel,Muñoz Mejía,Muñoz,Knee injury - Expected back 17 Jan,,1260,3,3,7,11,0,0,0,4,0,0,14,141,,,,0.0,0.5,0.79,1.0,7.21,31,70,54
257,a,,,5.2,213,32.0,0,0.0,2,-2.0,6.9,64,22.0,82,0,4.8,28.0,13.0,4,304,2.5,144.0,56.0,0.5,15.8,0.0,1240540,3075,592771,6034,2.5,2.5,0.57,0.26,0.83,21.43,0.03,0.02,0.05,1.26,393.6,30.0,12.0,47.6,285.0,90.0,70.0,213.0,55.0,51.0,126.0,43.0,,,,18,,Maxence,Lacroix,Lacroix,,,1530,0,2,7,19,0,0,0,2,0,0,17,210,,,,0.0,0.41,1.12,1.0,10.76,37,146,51
258,a,,,5.0,254,40.0,0,0.0,0,0.0,2.4,118,46.0,71,0,4.2,65.0,30.0,5,265,1.7,224.0,78.0,0.3,14.2,0.0,373532,1038,260592,1443,1.7,1.7,0.39,0.94,1.33,21.43,0.02,0.06,0.08,1.27,317.6,75.0,34.0,208.5,84.0,20.0,91.0,183.0,39.0,61.8,88.0,22.0,,,,18,,Tyrick,Mitchell,Mitchell,,,1524,1,0,7,19,0,0,0,2,0,0,17,171,,,,0.0,0.41,1.12,1.0,7.26,51,72,87
259,a,100.0,100.0,4.8,348,60.0,0,0.0,-2,2.0,0.1,449,164.0,2,0,1.0,441.0,159.0,0,1,0.2,395.0,145.0,0.0,0.4,0.0,7711,42,15266,39,0.2,0.2,0.0,0.06,0.06,0.56,0.0,0.21,0.21,1.94,4.6,439.0,160.0,10.6,375.0,134.0,4.0,390.0,144.0,1.9,434.0,157.0,,,,18,,Borna,Sosa,Sosa,,,26,0,0,0,1,0,0,0,0,0,0,0,4,,,,0.0,0.0,3.46,0.0,10.38,1,2,1
260,a,100.0,100.0,5.3,189,27.0,0,0.0,8,-8.0,41.6,3,1.0,93,0,5.8,6.0,3.0,8,320,4.0,57.0,21.0,0.8,17.5,0.0,4805800,15642,1290997,6692,4.0,4.0,1.29,1.42,2.71,21.05,0.08,0.09,0.17,1.32,406.8,26.0,11.0,126.4,153.0,38.0,151.0,105.0,14.0,68.4,68.0,12.0,,,,18,,Marc,Guéhi,Guéhi,,,1440,2,4,6,19,0,0,0,3,0,0,16,166,,,,0.0,0.38,1.19,1.0,8.19,27,104,62
261,d,50.0,50.0,4.6,385,70.0,0,0.0,1,-1.0,3.6,95,35.0,75,0,4.4,46.0,21.0,1,274,2.8,115.0,44.0,0.6,16.3,0.0,739181,151,464129,11462,1.4,1.4,0.43,1.16,1.59,21.43,0.03,0.07,0.1,1.27,382.6,34.0,15.0,68.1,234.0,66.0,62.0,232.0,65.0,51.5,123.0,42.0,,,,18,,Chris,Richards,Richards,Foot injury - 50% chance of playing,,1522,0,0,7,19,0,0,0,0,0,0,17,192,,,,0.0,0.41,1.12,1.01,10.64,36,144,26
262,d,25.0,25.0,4.0,663,178.0,0,0.0,0,0.0,0.0,678,233.0,0,0,0.0,562.0,212.0,0,0,0.0,504.0,199.0,0.0,0.0,0.0,1341,1,1859,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,213.0,0.0,544.0,213.0,0.0,512.0,206.0,0.0,556.0,213.0,,,,18,,Chadi,Riad Dnanou,Chadi Riad,Lack of match fitness - 25% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
263,a,,,3.8,746,229.0,0,0.0,-2,2.0,0.8,212,79.0,5,0,1.2,392.0,141.0,0,11,0.7,316.0,115.0,0.2,1.3,0.0,70004,394,58309,541,0.7,0.7,0.34,0.03,0.37,3.1,0.14,0.01,0.15,1.27,30.8,387.0,146.0,15.5,360.0,128.0,9.0,362.0,128.0,5.5,396.0,139.0,,,,18,,Nathaniel,Clyne,Clyne,,,220,0,0,0,6,0,0,0,0,0,0,3,19,,,,0.0,0.0,2.45,1.23,7.77,7,12,4
264,u,0.0,0.0,4.0,632,159.0,0,0.0,0,0.0,0.0,669,231.0,0,0,0.0,538.0,199.0,0,0,0.0,480.0,186.0,0.0,0.0,0.0,0,0,3807,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,200.0,0.0,519.0,200.0,0.0,486.0,192.0,0.0,532.0,200.0,,,,18,,Rob,Holding,Holding,Has joined Colorado Rapids permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
265,i,0.0,0.0,4.0,679,191.0,0,0.0,0,0.0,0.0,697,239.0,0,0,0.0,576.0,223.0,0,0,0.0,519.0,211.0,0.0,0.0,0.0,476,2,2059,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,224.0,0.0,558.0,224.0,0.0,527.0,218.0,0.0,570.0,224.0,,,,18,,Caleb,Kporha,Kporha,Back injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
267,n,0.0,0.0,6.4,60,37.0,0,0.0,-1,1.0,2.2,127,42.0,52,0,4.3,57.0,24.0,6,161,0.5,356.0,166.0,0.1,8.1,0.0,2222792,21,2566842,2212,0.0,0.0,4.07,0.56,4.62,14.32,0.36,0.05,0.41,1.28,200.8,175.0,72.0,152.3,120.0,87.0,214.0,66.0,40.0,56.8,103.0,61.0,,,,18,,Ismaïla,Sarr,Sarr,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,1009,3,1,6,9,0,0,0,1,0,0,12,73,,,,0.0,0.54,0.8,1.07,6.51,10,25,38
268,i,0.0,0.0,4.9,317,195.0,0,0.0,-1,1.0,0.0,749,329.0,0,0,0.0,723.0,312.0,0,0,0.0,703.0,300.0,0.0,0.0,0.0,345,3,573,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,312.0,0.0,720.0,312.0,0.0,713.0,310.0,0.0,724.0,312.0,,,,18,,Cheick,Doucouré,Doucouré,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
269,a,,,4.7,382,238.0,0,0.0,-3,3.0,0.1,423,141.0,1,0,1.0,439.0,203.0,0,6,0.0,678.0,284.0,0.0,0.2,0.0,10973,37,25475,42,0.0,0.0,0.0,0.01,0.01,0.27,0.0,0.04,0.04,1.01,4.6,438.0,201.0,0.4,433.0,208.0,2.0,405.0,202.0,0.7,448.0,206.0,,,,18,,Romain,Esse,Esse,,,24,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,7.5,2,0,0
270,a,100.0,100.0,4.7,370,230.0,0,0.0,-3,3.0,0.1,465,156.0,19,0,1.4,372.0,168.0,0,77,0.7,323.0,146.0,0.1,4.0,0.0,15456,103,19055,59,0.7,0.7,0.26,0.65,0.91,8.31,0.04,0.11,0.15,1.38,81.2,305.0,135.0,107.1,171.0,116.0,33.0,296.0,156.0,22.1,291.0,140.0,5.0,,,18,,Will,Hughes,Hughes,,,541,0,0,3,7,0,0,0,3,0,0,6,52,,,,0.0,0.5,1.16,1.0,8.65,6,25,21
271,i,0.0,0.0,5.0,247,152.0,0,0.0,0,0.0,0.1,475,162.0,45,0,3.2,151.0,64.0,0,199,1.7,223.0,102.0,0.3,9.0,0.0,42758,3,39597,182,0.0,0.0,0.9,1.54,2.44,14.31,0.07,0.12,0.19,1.1,141.0,233.0,102.0,164.6,103.0,75.0,110.0,150.0,87.0,41.6,183.0,95.0,2.0,,,18,,Daichi,Kamada,Kamada,Hamstring injury - Expected back 21 Feb,,1166,0,2,6,11,0,0,0,1,0,0,14,126,,,,0.0,0.46,0.85,1.08,9.73,39,23,64
272,a,,,4.9,283,175.0,0,0.0,-1,1.0,0.1,526,187.0,29,0,1.9,299.0,133.0,1,101,1.2,274.0,125.0,0.2,5.9,0.0,7144,36,9306,31,1.2,1.2,0.57,0.38,0.95,5.89,0.1,0.06,0.16,0.99,91.0,294.0,129.0,78.3,215.0,136.0,68.0,218.0,120.0,23.7,281.0,136.0,,,,18,,Jefferson,Lerma Solís,Lerma,,,534,0,2,4,4,0,0,0,3,0,0,4,69,,,,0.0,0.67,0.67,0.67,11.63,8,27,34
273,a,100.0,100.0,5.0,266,163.0,0,0.0,0,0.0,0.9,195,67.0,55,0,3.7,99.0,42.0,4,260,3.8,66.0,30.0,0.8,11.0,0.0,127521,1378,95369,788,3.8,3.8,0.76,3.03,3.78,17.86,0.06,0.23,0.29,1.33,215.0,163.0,64.0,320.2,33.0,32.0,63.0,230.0,126.0,59.8,94.0,56.0,3.0,,,18,,Adam,Wharton,Wharton,,,1208,0,3,5,18,0,0,0,2,0,0,15,141,,,,0.0,0.37,1.34,1.12,10.5,30,37,74
274,a,,,4.3,592,339.0,0,0.0,-2,2.0,0.1,563,207.0,0,0,0.0,608.0,230.0,0,0,0.0,562.0,202.0,0.0,0.0,0.0,4473,35,6486,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,223.0,0.0,595.0,224.0,0.0,572.0,217.0,0.0,604.0,225.0,,,,18,,Asher,Agbinone,Agbinone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
275,a,,,4.3,564,327.0,0,0.0,-2,2.0,0.0,581,218.0,0,0,0.0,595.0,221.0,0,0,0.0,545.0,193.0,0.0,0.0,0.0,4938,25,6017,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,213.0,0.0,579.0,214.0,0.0,554.0,206.0,0.0,590.0,215.0,,,,18,,Naouirou,Ahamada,Ahamada,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
276,a,100.0,100.0,4.3,568,329.0,0,0.0,-2,2.0,1.4,157,52.0,19,0,1.5,363.0,167.0,0,54,1.5,236.0,107.0,0.3,4.4,0.0,190000,1707,224611,738,1.5,1.5,1.65,0.2,1.85,3.09,0.7,0.09,0.79,1.32,51.0,345.0,156.0,32.5,320.0,174.0,99.0,167.0,99.0,18.3,313.0,152.0,,2.0,,18,,Justin,Devenny,Devenny,,,211,1,0,0,4,0,0,0,0,0,0,1,24,,,,0.0,0.0,1.71,0.43,10.24,9,1,14
277,u,0.0,0.0,4.5,420,252.0,0,0.0,0,0.0,0.0,751,330.0,0,0,0.0,654.0,258.0,0,0,0.0,616.0,235.0,0.0,0.0,0.0,0,0,732,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,253.0,0.0,643.0,253.0,0.0,629.0,250.0,0.0,652.0,255.0,,,,18,,Malcolm,Ebiowei,Ebiowei,Has joined Blackpool permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
279,u,0.0,0.0,4.5,446,270.0,0,0.0,0,0.0,0.0,729,317.0,0,0,0.0,672.0,274.0,0,0,0.0,634.0,251.0,0.0,0.0,0.0,95,0,1621,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,270.0,0.0,662.0,269.0,0.0,648.0,266.0,0.0,670.0,271.0,,,,18,,Matheus,França de Oliveira,M.França,Has joined CR Vasco da Gama on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
280,u,0.0,0.0,4.5,443,267.0,0,0.0,0,0.0,0.0,761,336.0,0,0,0.0,670.0,272.0,0,0,0.0,632.0,249.0,0.0,0.0,0.0,0,0,186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.0,268.0,0.0,660.0,267.0,0.0,646.0,264.0,0.0,668.0,269.0,,,,18,,David,Ozoh,Ozoh,Has joined Derby County on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
