id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
66,Norberto,Murara Neto,Neto,u,Has joined Botafogo permanently.,,4.5,395,21.0,0.1,541,78.0,0.0,602.0,82.0,0,0,0.0,0,0.0,0,19,0.0,0.0,0.0,0.0,0.0,642.0,85.0,0.0,0.0,638.0,85.0,630.0,78.0,613.0,67.0,640.0,85.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Đorđe,Petrović,Petrović,a,,,4.5,422,24.0,5.4,72,13.0,2.2,174.0,14.0,-1,0,0.0,0,0.0,273,5718,0.5,12.0,2.2,2.2,3.0,177.0,18.0,,,29.0,9.0,645.0,80.0,631.0,70.0,195.0,9.0,,,,,,,,0.0,0.0,0.0,1.47,2.94,0.28,1.83,1.0,0.0,18,54.0,90.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,210.0,1925.0,14514.0,0.0,0.0,0.0,0.0,3.4599999999999973,16.80000000000001,0.0,0.0,1.7000000000000028,0.0,2.0,8.0,0.0
69,Callan,McKenna,McKenna,a,,,3.9,739,87.0,0.2,359,52.0,0.0,467.0,51.0,0,0,0.0,-1,1.0,221,50,0.0,0.0,0.0,0.0,0.0,525.0,57.0,,,518.0,57.0,505.0,44.0,472.0,29.0,519.0,57.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Alex,Scott,Scott,a,,,5.0,268,165.0,0.3,331,112.0,2.8,118.0,52.0,5,0,0.0,0,0.0,145,191,0.6,10.8,2.8,2.8,3.0,181.0,78.0,,,165.0,65.0,102.0,74.0,136.0,79.0,140.0,75.0,1.0,,,,,,,0.09,0.04,0.13,1.48,0.0,0.39,1.64,1.17,11.45,18,5.0,83.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32.0,592.0,808.0,0.0,0.39,0.050000000000000044,0.43999999999999995,2.789999999999999,21.200000000000017,32.29999999999998,11.0,6.5,2.0,4.0,8.0,14.0
92,Romain,Faivre,Faivre,u,has joined Al Taawoun permanently.,,4.5,418,251.0,0.1,535,192.0,0.0,615.0,234.0,0,0,0.0,0,0.0,0,20,0.0,0.0,0.0,0.0,0.0,653.0,257.0,0.0,0.0,649.0,252.0,642.0,252.0,628.0,249.0,651.0,254.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Matthew,Cox,Cox,a,,,3.9,727,82.0,0.2,385,58.0,0.0,455.0,46.0,0,0,0.0,-1,1.0,45,54,0.0,0.0,0.0,0.0,0.0,513.0,52.0,,,506.0,52.0,493.0,39.0,460.0,24.0,507.0,52.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Julian,Eyestone,Eyestone,a,,,3.9,734,84.0,0.1,427,66.0,0.0,462.0,48.0,0,0,0.0,-1,1.0,20,64,0.0,0.0,0.0,0.0,0.0,520.0,54.0,,,513.0,54.0,500.0,41.0,467.0,26.0,514.0,54.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Hákon Rafn,Valdimarsson,Valdimarsson,a,,,3.9,728,83.0,0.7,221,29.0,0.0,456.0,47.0,0,0,0.0,-1,1.0,57,211,0.0,0.0,0.0,0.0,0.0,514.0,53.0,,,507.0,53.0,494.0,40.0,461.0,25.0,508.0,53.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,David,Raya Martín,Raya,a,,,6.0,85,1.0,36.3,5,1.0,3.7,78.0,7.0,2,0,0.0,5,-5.0,5405,9528,0.6,12.8,4.7,4.7,4.3,56.0,3.0,,,97.0,16.0,346.0,3.0,763.0,88.0,241.0,14.0,,,,,,,,0.0,0.0,0.0,0.61,1.61,0.5,0.61,1.0,0.0,18,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,11.0,18973.0,26389.0,0.0,0.0,0.0,0.0,0.8000000000000007,21.599999999999966,10.0,0.0,3.1999999999999993,0.0,0.0,6.0,0.0
25,Ethan,Nwaneri,Nwaneri,a,,,5.1,236,145.0,0.1,428,143.0,0.0,728.0,317.0,0,0,0.0,-4,4.0,32,58,0.0,1.6,1.0,1.0,1.3,389.0,177.0,,,423.0,192.0,344.0,183.0,314.0,165.0,398.0,184.0,,,,,,,,0.13,0.04,0.17,0.4,0.0,0.55,0.0,0.0,7.09,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Martín,Zubimendi Ibáñez,Zubimendi,a,,,5.2,217,135.0,2.2,128,43.0,1.8,206.0,96.0,2,0,0.0,-3,3.0,733,1793,0.3,11.7,2.8,2.8,3.4,123.0,53.0,100.0,100.0,96.0,31.0,58.0,48.0,152.0,89.0,81.0,51.0,,,,,,,,0.07,0.07,0.14,0.6,0.0,0.54,0.6,1.02,8.46,18,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,3727.0,5528.0,0.0,0.41999999999999993,0.05999999999999983,0.48,0.8000000000000007,26.799999999999955,16.900000000000006,23.0,6.699999999999996,0.0,6.0,3.0,9.0
34,Joe,Gauci,Gauci,u,Has joined Port Vale on loan for the rest of the season.,,4.0,649,51.0,0.1,463,74.0,0.0,493.0,63.0,0,0,0.0,0,0.0,0,30,0.0,0.0,0.0,0.0,0.0,551.0,69.0,0.0,0.0,544.0,69.0,533.0,58.0,501.0,43.0,545.0,69.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Filip,Marschall,Marschall,u,Has joined Stevenage permanently.,,4.0,648,50.0,0.0,708,82.0,0.0,492.0,62.0,0,0,0.0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,550.0,68.0,0.0,0.0,543.0,68.0,532.0,57.0,500.0,42.0,544.0,68.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Matty,Cash,Cash,a,,,4.9,292,49.0,12.9,28,8.0,3.7,73.0,26.0,1,0,0.0,4,-4.0,5901,18560,0.8,15.5,2.7,3.7,4.2,62.0,28.0,100.0,100.0,41.0,19.0,63.0,11.0,149.0,27.0,58.0,8.0,1.0,,,,,,,0.04,0.08,0.12,1.38,0.0,0.28,1.02,1.02,5.88,18,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,18195.0,50209.0,0.0,0.0,0.0,0.0,2.1400000000000006,0.0,0.0,0.0,0.0,2.0,3.0,1.0,5.0
47,Morgan,Rogers,Rogers,a,,,7.3,28,18.0,22.4,14,4.0,7.0,6.0,4.0,1,0,0.0,3,-3.0,79973,8816,1.0,12.6,6.0,7.0,5.1,20.0,10.0,100.0,100.0,24.0,6.0,54.0,45.0,18.0,9.0,18.0,15.0,,,,,,,,0.16,0.11,0.27,1.42,0.0,0.28,1.06,1.01,6.22,18,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,299295.0,21081.0,0.0,0.050000000000000266,0.3999999999999999,0.4500000000000002,2.139999999999997,0.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0
59,Amadou,Onana,Onana,a,,,4.8,355,222.0,0.8,205,71.0,3.5,80.0,36.0,1,0,0.0,-2,2.0,860,688,0.7,9.4,2.5,3.5,3.5,110.0,47.0,100.0,100.0,149.0,56.0,261.0,156.0,226.0,124.0,221.0,114.0,,,,,,,,0.05,0.02,0.07,1.46,0.0,0.32,1.18,1.07,12.41,18,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3405.0,1836.0,0.0,0.0,0.0,0.0,0.129999999999999,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0
60,Ben,Broggio,Broggio,a,,,4.5,468,285.0,0.3,314,107.0,0.0,653.0,264.0,0,0,0.0,0,0.0,116,164,0.0,0.0,-1.0,0.0,0.0,690.0,286.0,,,688.0,283.0,682.0,283.0,667.0,279.0,689.0,284.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,Victor,Lindelöf,Lindelöf,a,,,4.5,403,77.0,0.1,530,192.0,1.5,239.0,87.0,2,0,0.0,0,0.0,133,49,0.3,2.7,0.5,1.5,1.7,328.0,121.0,100.0,100.0,351.0,130.0,368.0,131.0,402.0,151.0,391.0,137.0,,,,,,,,0.0,0.01,0.01,1.58,0.0,0.0,1.22,0.92,6.41,18,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,403.0,138.0,0.0,0.0,0.0,0.0,2.1400000000000006,0.0,0.0,0.0,0.0,1.0,8.0,1.0,9.0
38,Ezri,Konsa Ngoyo,Konsa,a,,,4.4,500,105.0,7.5,58,19.0,3.0,106.0,39.0,4,0,0.0,-1,1.0,1709,4016,0.7,12.0,2.0,3.0,3.1,163.0,65.0,100.0,100.0,107.0,48.0,266.0,81.0,238.0,69.0,196.0,67.0,,,,,,,,0.02,0.01,0.03,1.43,0.0,0.3,1.08,1.02,5.92,18,4.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,5837.0,16063.0,0.0,0.0,0.010000000000000009,0.010000000000000009,2.1400000000000006,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0
39,Ian,Maatsen,Maatsen,a,,,4.2,615,151.0,0.5,254,95.0,1.3,251.0,91.0,2,0,0.0,-3,3.0,437,296,0.3,3.6,0.3,1.3,1.2,395.0,144.0,,,248.0,98.0,143.0,35.0,205.0,51.0,231.0,77.0,5.0,,,,,,,0.08,0.11,0.19,1.75,0.0,0.0,1.64,0.9,7.61,18,2.0,82.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1448.0,801.0,0.0,0.12,0.0,0.1200000000000001,2.120000000000001,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0
40,Tyrone,Mings,Mings,i,Hamstring injury - Expected back 30 Dec,,4.3,551,125.0,0.6,239,89.0,0.0,542.0,227.0,0,0,0.0,-2,2.0,9,227,0.0,5.6,0.0,0.0,3.4,117.0,44.0,0.0,0.0,246.0,97.0,288.0,93.0,309.0,100.0,307.0,102.0,,,,,,,,0.06,0.02,0.08,1.59,0.0,0.36,1.09,1.09,7.42,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Pau,Torres,Pau,i,Calf injury - Expected back 30 Dec,,4.3,560,131.0,0.4,283,106.0,1.7,214.0,75.0,0,0,0.0,-2,2.0,9,1094,0.4,9.1,0.0,0.0,3.2,142.0,56.0,0.0,0.0,170.0,70.0,356.0,125.0,302.0,95.0,271.0,92.0,,,,,,,,0.02,0.02,0.04,1.34,0.0,0.28,1.04,0.95,6.9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Andrés,García,A.García,a,,,3.9,743,226.0,0.2,351,130.0,0.0,471.0,182.0,0,0,0.0,-1,1.0,56,112,0.0,0.0,-1.0,0.0,0.0,529.0,195.0,100.0,100.0,522.0,196.0,509.0,196.0,476.0,188.0,523.0,196.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Álex,Moreno Lopera,Alex Moreno,u,Has joined Girona permanently.,,4.0,628,158.0,1.8,139,55.0,0.0,476.0,185.0,0,0,0.0,0,0.0,0,511,0.0,0.0,0.0,0.0,0.0,534.0,198.0,0.0,0.0,527.0,199.0,515.0,199.0,482.0,191.0,528.0,199.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Lamare,Bogarde,Bogarde,a,,,4.0,662,177.0,0.5,242,90.0,0.7,318.0,117.0,1,0,0.0,0,0.0,165,295,0.2,5.2,-0.3,0.7,1.6,343.0,124.0,100.0,100.0,368.0,137.0,317.0,107.0,379.0,137.0,383.0,133.0,,,,,,,,0.0,0.03,0.03,1.26,0.0,0.28,0.55,0.83,4.68,18,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,563.0,947.0,0.0,0.0,0.0,0.0,0.019999999999999574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
216,Zeki,Amdouni,Amdouni,i,Knee injury - Expected back 25 Apr,,4.8,360,58.0,0.0,651,81.0,0.0,687.0,67.0,0,0,0.0,-2,2.0,3,10,0.0,0.0,0.0,0.0,0.0,712.0,75.0,0.0,0.0,713.0,75.0,708.0,74.0,698.0,74.0,713.0,75.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Lyle,Foster,Foster,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,4.9,315,55.0,0.9,194,27.0,1.2,275.0,28.0,0,0,0.0,-1,1.0,24,1134,0.2,7.3,0.0,0.0,2.8,202.0,19.0,0.0,0.0,241.0,20.0,172.0,14.0,124.0,32.0,220.0,25.0,,,,,,,,0.17,0.03,0.2,1.86,0.0,0.31,1.97,1.14,5.09,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,4750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Ashley,Barnes,Barnes,a,,,4.3,544,75.0,1.2,168,24.0,0.0,538.0,48.0,0,0,0.0,-2,2.0,372,628,0.0,0.2,0.0,0.0,1.0,415.0,46.0,,,463.0,56.0,434.0,53.0,548.0,56.0,463.0,56.0,,,2.0,,,,,0.0,0.0,0.0,4.37,0.0,0.0,0.0,0.0,12.86,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.0,2463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Michael,Obafemi,Obafemi,u,has joined VfL Bochum  on loan for the rest of the season.,,4.4,503,68.0,0.1,444,65.0,0.0,575.0,55.0,0,0,0.0,-1,1.0,0,29,0.0,0.0,0.0,0.0,0.0,618.0,63.0,0.0,0.0,612.0,63.0,605.0,62.0,584.0,62.0,614.0,63.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,Martin,Dúbravka,Dúbravka,a,,,4.0,626,40.0,33.4,8,2.0,3.3,86.0,9.0,11,0,0.0,0,0.0,3724,3889,0.8,14.2,3.3,3.3,3.2,141.0,14.0,100.0,100.0,7.0,1.0,513.0,47.0,480.0,32.0,133.0,2.0,,,,,,,,0.0,0.0,0.0,2.0,3.61,0.17,1.89,1.0,0.0,18,11.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,41.0,16338.0,15434.0,0.0,0.0,0.0,0.0,0.8800000000000026,55.400000000000034,0.0,0.0,5.5,0.0,7.0,7.0,0.0
676,Lesley,Ugochukwu,Ugochukwu,a,,,5.0,269,166.0,0.1,430,144.0,3.0,110.0,49.0,3,0,0.0,0,0.0,111,130,0.6,10.4,3.0,3.0,3.1,166.0,71.0,100.0,100.0,157.0,60.0,201.0,129.0,100.0,62.0,159.0,83.0,,,,,,,,0.18,0.01,0.19,2.0,0.0,0.26,1.8,1.03,7.88,18,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1087.0,547.0,0.0,0.07000000000000028,0.020000000000000018,0.08999999999999986,0.879999999999999,13.799999999999983,3.4000000000000057,6.0,2.299999999999997,2.0,2.0,7.0,11.0
112,Mads,Roerslev Rasmussen,Roerslev,u,Has joined Southampton permanently.,,4.5,410,81.0,0.0,685,235.0,0.0,610.0,238.0,0,0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,649.0,242.0,0.0,0.0,645.0,243.0,638.0,243.0,623.0,242.0,647.0,243.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Sepp,van den Berg,Van den Berg,d,Knock - 75% chance of playing,,4.5,419,85.0,1.3,164,67.0,2.5,141.0,54.0,0,0,0.0,0,0.0,383,1772,0.6,11.6,2.5,2.5,3.1,164.0,66.0,75.0,,53.0,23.0,324.0,110.0,85.0,7.0,112.0,34.0,,,,,,,,0.11,0.01,0.12,1.32,0.0,0.18,1.47,1.0,9.06,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4531.0,4443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Benjamin,Arthur,Arthur,a,,,3.9,745,228.0,0.2,355,132.0,0.0,473.0,184.0,0,0,0.0,-1,1.0,18,67,0.0,0.0,0.0,0.0,0.0,531.0,197.0,100.0,100.0,524.0,198.0,511.0,198.0,478.0,190.0,525.0,198.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Benjamin,Fredrick,Fredrick,u,has joined Dender on loan for the rest of the season.,,4.0,683,195.0,0.1,497,180.0,0.0,522.0,214.0,0,0,0.0,0,0.0,0,15,0.0,0.0,0.0,0.0,0.0,579.0,226.0,0.0,0.0,572.0,227.0,561.0,227.0,530.0,221.0,573.0,227.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Bart,Verbruggen,Verbruggen,a,,,4.4,520,26.0,5.4,71,12.0,4.0,52.0,4.0,1,0,0.0,-1,1.0,6080,1332,0.9,13.0,4.0,3.0,3.2,143.0,15.0,,,9.0,2.0,381.0,6.0,591.0,65.0,146.0,3.0,,,,,,,,0.0,0.0,0.0,1.41,3.0,0.22,1.39,1.0,0.0,18,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,11.0,14186.0,9427.0,0.0,0.0,0.0,0.0,2.8000000000000007,37.19999999999999,0.0,0.0,3.6999999999999957,0.0,3.0,11.0,0.0
159,Solly,March,March,i,Knee injury - Expected back 03 Jan,,5.8,104,69.0,0.0,719,312.0,0.0,755.0,336.0,0,0,0.0,-2,2.0,1,5,0.0,0.0,0.0,0.0,0.0,760.0,338.0,0.0,0.0,761.0,338.0,761.0,338.0,759.0,337.0,761.0,338.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Lino,da Cruz Sousa,Sousa,a,,,3.9,729,217.0,0.3,317,116.0,0.0,457.0,173.0,0,0,0.0,-1,1.0,44,74,0.0,0.0,-1.0,0.0,0.0,515.0,186.0,,,508.0,187.0,495.0,187.0,462.0,179.0,509.0,187.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Yasin,Özcan,Yasin,u,has joined Anderlecht on loan for the rest of the season.,,4.0,676,189.0,0.1,441,161.0,0.0,516.0,209.0,0,0,0.0,0,0.0,0,27,0.0,0.0,0.0,0.0,0.0,573.0,221.0,0.0,0.0,566.0,222.0,555.0,222.0,524.0,216.0,567.0,222.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Youri,Tielemans,Tielemans,a,,,5.9,92,59.0,0.8,210,75.0,3.5,83.0,38.0,7,0,0.0,-1,1.0,1073,535,0.6,5.9,2.5,3.5,2.9,192.0,82.0,100.0,100.0,206.0,86.0,82.0,62.0,148.0,86.0,141.0,76.0,3.0,,,,,,,0.07,0.14,0.21,1.62,0.0,0.21,1.14,1.03,9.61,18,7.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,2647.0,1711.0,0.0,0.0,0.20000000000000018,0.19999999999999973,2.1400000000000006,0.0,0.0,0.0,0.0,1.0,4.0,11.0,16.0
49,Leon,Bailey,Bailey,u,Has joined AS Roma on loan for the rest of the season.,,5.5,140,88.0,0.1,502,176.0,0.0,750.0,332.0,0,0,0.0,0,0.0,0,9,0.0,0.0,0.0,0.0,0.0,757.0,336.0,0.0,0.0,758.0,336.0,757.0,336.0,755.0,335.0,758.0,336.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Emiliano,Buendía Stati,Buendía,a,,,5.3,186,114.0,0.4,267,91.0,2.2,177.0,76.0,3,0,0.0,-2,2.0,340,962,0.4,10.0,1.2,2.2,3.3,139.0,61.0,100.0,100.0,150.0,57.0,106.0,77.0,97.0,60.0,111.0,64.0,,6.0,2.0,,,,,0.23,0.13,0.36,1.47,0.0,0.29,0.73,1.02,10.9,18,3.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1122.0,3405.0,0.0,0.020000000000000018,0.0,0.020000000000000018,2.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,12.0
